image_id,source_image,marked_image,spot_id,x_center,y_center,radius,component_area,enclosing_circle_radius,quality_score,pass_fail_status,manually_verified_alignment,alignment_note,marker_source,label_confidence,review_status,notes,preliminary_preview_radius,preview_radius,ground_truth_stage,finalization_run_id,finalized_at,dataset_split,split_seed,split_policy_version
3,3.jpg,3m.jpg,3_spot_014,324.1298,446.1258,21.4815,493,21.4815,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.4815,21.4815,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_015,254.3984,498.7969,17.25,384,17.25,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,17.25,17.25,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_016,299.5792,543.7054,23.4416,499,23.4416,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,23.4416,23.4416,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_017,259.3325,544.3943,19.2095,421,19.2095,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,19.2095,19.2095,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_018,48.4662,552.0819,24.5437,562,24.5437,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,24.5437,24.5437,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_019,332.9404,569.6026,21.101,453,21.101,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.101,21.101,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_020,185.4831,585.4171,25.8724,561,25.8724,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.8724,25.8724,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_021,425.0426,624.8393,40.5618,915,40.5618,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,40.5618,40.5618,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_022,728.2912,625.942,32.0352,776,32.0352,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.0352,32.0352,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_023,123.7129,624.3305,26.8051,714,26.8051,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.8051,26.8051,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_024,651.0575,696.9726,27.5593,731,27.5593,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,27.5593,27.5593,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_025,135.6103,698.7534,25.3477,580,25.3477,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.3477,25.3477,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_026,363.4701,699.3296,27.7355,619,27.7355,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,27.7355,27.7355,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_027,741.3614,719.2272,46.3817,999,46.3817,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,46.3817,46.3817,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_028,326.6567,781.6119,32.5001,670,32.5001,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.5001,32.5001,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_029,641.0292,795.8355,34.5164,754,34.5164,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,34.5164,34.5164,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_030,946.1209,793.7043,31.2492,761,31.2492,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.2492,31.2492,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_031,441.4018,819.9745,24.8497,550,24.8497,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,24.8497,24.8497,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_032,917.0801,915.5381,42.9114,1024,42.9114,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,42.9114,42.9114,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
3,3.jpg,3m.jpg,3_spot_033,632.1991,1284.5039,28.4254,643,28.4254,70,FAIL,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,28.4254,28.4254,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_001,585.4169,131.5208,33.6509,770,33.6509,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,33.6509,33.6509,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_002,901.2867,324.4352,26.8562,586,26.8562,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.8562,26.8562,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_003,166.021,562.8546,26.5001,619,26.5001,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.5001,26.5001,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_004,441.5342,722.601,27.1018,629,27.1018,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,27.1018,27.1018,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_005,998.7762,771.6036,31.3848,724,31.3848,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.3848,31.3848,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_006,368.9676,800.6922,38.8122,926,38.8122,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,38.8122,38.8122,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_007,55.9972,865.6364,31.8984,715,31.8984,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.8984,31.8984,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_008,272.0084,894.6657,31.5655,718,31.5655,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.5655,31.5655,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_009,85.5958,904.1299,33.3543,762,33.3543,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,33.3543,33.3543,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_010,126.3667,976.2288,34.7636,848,34.7636,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,34.7636,34.7636,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_011,351.4394,982.5895,24.5968,553,24.5968,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,24.5968,24.5968,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_012,901.8487,1006.9615,32.8715,780,32.8715,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.8715,32.8715,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_013,812.1679,1063.9346,30.4139,703,30.4139,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,30.4139,30.4139,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_014,141.1663,1094.8106,18.0279,433,18.0279,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,18.0279,18.0279,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_015,683.0987,1107.8898,29.5856,699,29.5856,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,29.5856,29.5856,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_016,219.8126,1107.5444,21.7113,507,21.7113,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.7113,21.7113,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_017,878.2318,1136.0894,39.0513,906,39.0513,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,39.0513,39.0513,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_018,130.1594,1133.545,18.8216,433,18.8216,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,18.8216,18.8216,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_019,959.4623,1164.6724,34.037,809,34.037,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,34.037,34.037,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_020,128.2371,1198.9,27.5364,620,27.5364,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,27.5364,27.5364,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
4,4.jpg,4m.jpg,4_spot_021,261.2785,1283.4534,31.5675,772,31.5675,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.5675,31.5675,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_001,810.3227,120.0851,26.9538,564,26.9538,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.9538,26.9538,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_002,744.4351,136.6929,23.9036,547,23.9036,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,23.9036,23.9036,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_003,839.3316,221.5074,69.6592,2087,69.6592,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,50.0,50.0,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_004,691.8011,252.8494,37.3632,890,37.3632,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,37.3632,37.3632,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_005,324.9151,256.792,21.8056,577,21.8056,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.8056,21.8056,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_006,264.931,267.9213,23.9577,623,23.9577,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,23.9577,23.9577,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_007,379.0619,319.8,44.9153,970,44.9153,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,44.9153,44.9153,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_008,868.998,339.1549,21.0951,497,21.0951,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.0951,21.0951,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_009,759.9916,345.1137,21.7113,475,21.7113,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,21.7113,21.7113,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_010,821.6272,357.7328,20.9375,464,20.9375,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,20.9375,20.9375,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_011,756.7189,430.515,39.2238,1103,39.2238,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,39.2238,39.2238,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_012,353.0533,503.1931,32.9326,751,32.9326,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.9326,32.9326,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_013,536.6826,546.0893,26.8944,627,26.8944,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.8944,26.8944,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_014,647.2243,561.1973,16.5077,370,16.5077,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,16.5077,16.5077,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_015,617.5468,629.0685,32.7568,759,32.7568,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.7568,32.7568,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_016,522.2094,650.003,29.8413,659,29.8413,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,29.8413,29.8413,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_017,370.8603,696.1343,23.1386,551,23.1386,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,23.1386,23.1386,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_018,514.4491,701.3194,22.7432,501,22.7432,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,22.7432,22.7432,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_019,616.8646,726.8545,25.8531,591,25.8531,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.8531,25.8531,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_020,544.6333,729.3574,25.2266,540,25.2266,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.2266,25.2266,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_021,597.7216,915.8956,20.2486,431,20.2486,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,20.2486,20.2486,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_022,415.9909,1067.8966,24.0116,551,24.0116,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,24.0116,24.0116,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_023,695.6327,1122.9412,31.7238,765,31.7238,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.7238,31.7238,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_024,667.0848,1275.7976,28.6924,672,28.6924,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,28.6924,28.6924,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
5,5.jpg,5m.jpg,5_spot_025,367.6629,1366.4569,26.6342,626,26.6342,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,26.6342,26.6342,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_001,683.6049,338.4353,22.0165,572,22.0165,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,22.0165,22.0165,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_002,596.09,351.9509,25.3033,611,25.3033,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.3033,25.3033,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_003,334.0863,359.0712,31.7078,730,31.7078,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.7078,31.7078,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_004,646.6748,385.7176,30.4796,655,30.4796,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,30.4796,30.4796,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_005,454.6795,428.0034,33.3675,886,33.3675,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,33.3675,33.3675,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_006,231.2262,482.1223,31.2612,703,31.2612,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.2612,31.2612,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_007,140.7405,489.8093,31.345,713,31.345,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.345,31.345,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_008,639.6002,507.7341,42.012,1023,42.012,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,42.012,42.012,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_009,319.1555,685.1155,30.2077,701,30.2077,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,30.2077,30.2077,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_010,395.6945,703.2315,32.3324,743,32.3324,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.3324,32.3324,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_011,113.5067,878.8288,35.3985,1040,35.3985,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,35.3985,35.3985,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_012,407.895,876.8117,33.3018,733,33.3018,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,33.3018,33.3018,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_013,450.7829,979.9647,32.5577,737,32.5577,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,32.5577,32.5577,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_014,713.232,1048.7151,30.887,737,30.887,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,30.887,30.887,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_015,902.8228,1076.6772,28.6532,666,28.6532,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,28.6532,28.6532,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_016,771.8386,1104.0739,31.1931,731,31.1931,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,31.1931,31.1931,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
6,6.jpg,6m.jpg,6_spot_017,816.5993,1135.0696,25.8119,589,25.8119,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,25.8119,25.8119,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
7,7.jpg,7m.jpg,7_spot_001,590.6402,48.4613,71.5692,1626,71.5692,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,human_verified_ground_truth,final_confirmed,no automatic merge; no warp; no coordinate correction,50.0,50.0,final,final_20260624_135135,2026-06-24T13:51:35,train,20260624,source_level_80_10_10_v1
