system_key,label,is_anomaly,consensus_rank,consensus_score,method_vote_count,output_file,image_path,rank,score,source_id,source_image,system,paired_mask_file,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad,manifest_path,isolation_forest_score,isolation_forest_norm,isolation_forest_rank,isolation_forest_flag,lof_score,lof_norm,lof_rank,lof_flag,pca_score,pca_norm,pca_rank,pca_flag,feature_columns
system_1_opencv_content_contour,clean_negative,1,21,0.75220867,1,clean_negative/clean_12_8.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_12_8.jpg,214,0.80062220,12,12.jpg,system_1_opencv_content_contour,,669,919,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.10975076,0.00000000,0.00000000,0.00000000,0.00000000,0.14665222,0.70760028,0.08605957,0.99530792,0.13812256,1.00000000,0.19349666,569.77163734,65536.00000000,1.00000000,0.02754211,11.23961258,0.77207031,0.99713135,59876.00000000,0.91363525,0.91394043,135.84367371,1.00000000,1.00000000,6078.50634766,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48174996,0.54299446,97,0,1.55806538,1.00000000,2,1,0.00004354,0.71363157,33,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,22,0.75020458,1,clean_negative/clean_11_43.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_11_43.jpg,266,0.77420111,11,11.jpg,system_1_opencv_content_contour,,700,728,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.74691092,0.00000000,0.00000000,0.00000000,0.00000000,0.08711243,0.72442611,0.10278320,0.99759674,0.20028687,1.00000000,0.12786932,173.16167372,65536.00000000,1.00000000,0.00007629,8.73596764,0.90986328,0.89672852,58739.00000000,0.89628601,0.89721680,136.15431213,1.00000000,1.00000000,3029.54785156,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.51299179,0.70712203,60,0,1.26782946,0.54349171,71,0,0.00006633,1.00000000,1,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,23,0.70453509,1,clean_negative/clean_15_43.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_15_43.jpg,164,0.88345671,15,15.jpg,system_1_opencv_content_contour,,267,1088,sliding_window_clean,0.00000000,0.99975586,0.99963379,22.97999593,0.00000000,0.00000000,0.00000000,0.00000000,0.19551086,0.74384014,0.02401733,0.96826172,0.02874756,0.99868774,0.25916651,490.42439614,65450.00000000,0.99868774,0.01211548,13.25220299,0.94482422,0.99652100,63962.00000000,0.97598267,0.97598267,179.88319397,1.00000000,1.00000000,6864.78417969,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.47707746,0.51844768,103,0,1.49018159,0.95455289,17,1,0.00003954,0.64060470,43,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,1,24,0.70318005,1,clean_negative/clean_2_23.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_2_23.jpg,161,0.88987297,2,2.jpg,system_1_opencv_content_contour,,712,1131,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.54287282,0.00000000,0.00000000,0.00000000,0.00000000,0.09396362,0.70309695,0.04370117,0.99847412,0.12696838,1.00000000,0.18749149,166.20203243,65536.00000000,1.00000000,0.00019836,9.29593658,0.97412109,0.90612793,62667.00000000,0.95622253,0.95629883,136.65385437,1.00000000,1.00000000,3427.56982422,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.46852998,0.47354389,115,0,1.31849000,0.63714758,51,0,0.00005918,0.99884867,16,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,1,0.97632342,3,dirty_positive/dirty_15_59.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_15_59.jpg,454,1.06768023,15,15.jpg,system_1_opencv_content_contour,dirty_positive\dirty_15_59_mask.jpg,159,526,jittered_positive,0.00000000,1.00000000,0.99298096,17.52251834,0.84971096,1.00000000,0.00000000,0.05004883,0.16148376,0.68082889,0.02508545,0.99027252,0.03834534,0.99824524,0.35327184,552.50173890,65421.00000000,0.99824524,0.01353455,11.24220657,0.98881836,0.94165039,63857.00000000,0.97438049,0.97491455,176.21101379,1.00000000,1.00000000,5374.37011719,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.56907626,1.00000000,1,1,1.40122534,0.92897026,15,1,0.00084520,1.00000000,3,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,2,0.92687993,2,dirty_positive/dirty_4_33.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_4_33.jpg,489,0.98887368,4,4.jpg,system_1_opencv_content_contour,dirty_positive\dirty_4_33_mask.jpg,1,776,centered_positive,0.00000000,1.00000000,1.00000000,19.78023251,0.84270492,1.00000000,0.00000000,0.04304504,0.12287903,0.69826976,0.04696655,0.99111176,0.08091736,0.99948120,0.23653242,210.73240660,65502.00000000,0.99948120,0.03302002,10.36627197,0.89741211,0.98614502,62443.00000000,0.95280457,0.95303345,167.43823242,1.00000000,1.00000000,4111.22949219,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.59523666,1.00000000,8,1,1.33417016,0.78063980,22,0,0.00041144,1.00000000,6,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,3,0.90663423,2,dirty_positive/dirty_9_19.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_9_19.jpg,488,0.99005387,9,9.jpg,system_1_opencv_content_contour,dirty_positive\dirty_9_19_mask.jpg,637,499,jittered_positive,0.00000000,1.00000000,1.00000000,22.88390495,0.80505366,1.00000000,0.00000000,0.05825806,0.16378784,0.72158933,0.04380798,0.99401093,0.07980347,1.00000000,0.20881915,587.67544321,65536.00000000,1.00000000,0.00000000,11.24179554,0.97744141,0.88598633,62660.00000000,0.95611572,0.95619202,147.42846680,1.00000000,1.00000000,5843.22558594,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48862981,0.71990270,38,0,1.59989786,1.00000000,1,1,0.00025206,1.00000000,5,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,4,0.90545903,2,dirty_positive/dirty_15_57.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_15_57.jpg,447,1.07197326,15,15.jpg,system_1_opencv_content_contour,dirty_positive\dirty_15_57_mask.jpg,188,570,centered_positive,0.00000000,0.99990234,0.99145508,17.37856852,0.87031962,1.00000000,0.00000000,0.04568481,0.15718079,0.67372727,0.02345276,0.99099731,0.03623962,0.99784851,0.35968065,534.97080179,65395.00000000,0.99784851,0.01354980,11.16039753,0.97539062,0.94476318,63977.00000000,0.97621155,0.97654724,173.13883972,1.00000000,1.00000000,5341.81054688,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.56812394,1.00000000,9,1,1.30511915,0.71637708,26,0,0.00090626,1.00000000,4,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,5,0.90483776,2,dirty_positive/dirty_1_67.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_1_67.jpg,354,1.11455819,1,1.jpg,system_1_opencv_content_contour,dirty_positive\dirty_1_67_mask.jpg,0,1018,jittered_positive,0.00007629,0.99995117,0.99993896,23.31181806,0.95585945,1.00000000,0.00000000,0.05111694,0.11688232,0.75261513,0.02056885,0.99450684,0.05068970,0.99986267,0.13032548,172.45076240,65527.00000000,0.99986267,0.00138855,9.62142754,0.95874023,0.99255371,64188.00000000,0.97943115,0.97943115,170.93420410,1.00000000,1.00000000,3267.67822266,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48781817,0.71451329,39,0,3.05416542,1.00000000,5,1,0.00128490,1.00000000,10,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,6,0.90043410,2,dirty_positive/dirty_9_43.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_9_43.jpg,492,0.98758241,9,9.jpg,system_1_opencv_content_contour,dirty_positive\dirty_9_43_mask.jpg,745,733,jittered_positive,0.00000000,1.00000000,1.00000000,24.45754026,0.92575124,1.00000000,0.00000000,0.02957153,0.17063904,0.75276717,0.04733276,0.99519348,0.08309937,1.00000000,0.21746603,678.65165121,65536.00000000,1.00000000,0.00000000,12.31975174,0.99165039,0.90289307,62424.00000000,0.95251465,0.95266724,139.33003235,1.00000000,1.00000000,7147.55517578,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48584928,0.70143953,43,0,1.45772630,1.00000000,3,1,0.00020053,0.99986276,11,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,7,0.86683445,2,dirty_positive/dirty_9_42.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_9_42.jpg,487,0.99013821,9,9.jpg,system_1_opencv_content_contour,dirty_positive\dirty_9_42_mask.jpg,738,732,jittered_positive,0.00000000,1.00000000,1.00000000,24.47410905,0.94144232,1.00000000,0.00000000,0.02952576,0.16986084,0.75250896,0.04754639,0.99492645,0.08262634,1.00000000,0.21487828,673.94692767,65536.00000000,1.00000000,0.00000000,12.25838852,0.99169922,0.90808105,62410.00000000,0.95230103,0.95245361,139.31968689,1.00000000,1.00000000,7102.53710938,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48666755,0.70687297,42,0,1.41587892,0.96138494,13,1,0.00018882,0.93224544,14,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,8,0.86489443,2,dirty_positive/dirty_1_76.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_1_76.jpg,370,1.10686118,1,1.jpg,system_1_opencv_content_contour,dirty_positive\dirty_1_76_mask.jpg,0,1025,jittered_positive,0.00003052,0.99980469,0.99993896,23.47513168,0.95128847,1.00000000,0.00000000,0.05187988,0.11393738,0.75334764,0.02218628,0.99465942,0.05458069,0.99984741,0.12622614,166.77508968,65526.00000000,0.99984741,0.00148010,9.50695992,0.94926758,0.99176025,64082.00000000,0.97781372,0.97781372,170.19404602,1.00000000,1.00000000,3200.34277344,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.46977189,0.59468330,60,0,1.51220328,1.00000000,7,1,0.00038679,1.00000000,8,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,9,0.82855148,2,dirty_positive/dirty_7_89.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_7_89.jpg,465,1.05570430,7,7.jpg,system_1_opencv_content_contour,dirty_positive\dirty_7_89_mask.jpg,277,720,centered_positive,0.00000000,1.00000000,1.00000000,19.38449798,0.84998820,1.00000000,0.00000000,0.06166077,0.14044189,0.69031684,0.03935242,0.99137878,0.06834412,0.99461365,0.32169190,334.69653007,65183.00000000,0.99461365,0.02760315,11.53149319,0.98955078,0.99682617,62957.00000000,0.96064758,0.96064758,164.88308716,1.00000000,1.00000000,5396.06347656,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.54691321,1.00000000,3,1,1.20081726,0.48565445,45,0,0.00031017,1.00000000,2,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,10,0.80933304,1,dirty_positive/dirty_1_96.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_1_96.jpg,419,1.08776973,1,1.jpg,system_1_opencv_content_contour,dirty_positive\dirty_1_96_mask.jpg,672,1109,jittered_positive,0.00000000,0.99980469,1.00000000,18.76115337,0.91158186,1.00000000,1.00000000,0.00900269,0.12956238,0.69908245,0.02976990,0.99946594,0.06686401,0.99996948,0.26353621,228.45301658,65534.00000000,0.99996948,0.00712585,10.42568016,0.93115234,0.97137451,63484.00000000,0.96868896,0.97023010,142.23422241,1.00000000,1.00000000,4306.93115234,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.51451571,0.89178883,17,0,1.43049965,0.99372695,12,1,0.00012129,0.54248335,36,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,11,0.80363125,1,dirty_positive/dirty_1_66.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_1_66.jpg,364,1.10950198,1,1.jpg,system_1_opencv_content_contour,dirty_positive\dirty_1_66_mask.jpg,0,1028,jittered_positive,0.00004578,0.99965820,0.99993896,23.52024911,0.95030993,1.00000000,0.00000000,0.05104065,0.11372375,0.75317113,0.02139282,0.99462128,0.05438232,0.99984741,0.12382153,163.87585450,65526.00000000,0.99984741,0.00141907,9.44973183,0.95297852,0.99237061,64134.00000000,0.97860718,0.97860718,169.88372803,1.00000000,1.00000000,3158.03125000,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.48674649,0.70739715,41,0,1.29929632,0.70349660,27,0,0.00086973,1.00000000,9,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,12,0.78930828,1,dirty_positive/dirty_9_30.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_9_30.jpg,470,1.03680572,9,9.jpg,system_1_opencv_content_contour,dirty_positive\dirty_9_30_mask.jpg,570,657,jittered_positive,0.00000000,1.00000000,1.00000000,27.23481483,0.53146476,1.00000000,0.00000000,0.02424622,0.22270203,0.77505080,0.03039551,0.98916626,0.04713440,1.00000000,0.21568269,945.17148583,65536.00000000,1.00000000,0.00000000,14.20793533,0.92075195,0.99969482,63530.00000000,0.96939087,0.96960449,152.43190002,1.00000000,1.00000000,8920.76855469,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.52072644,0.93302898,15,1,1.24551523,0.58452929,32,0,0.00017463,0.85036656,17,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,13,0.77298180,0,dirty_positive/dirty_8_57.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_8_57.jpg,464,1.05576450,8,8.jpg,system_1_opencv_content_contour,dirty_positive\dirty_8_57_mask.jpg,19,533,centered_positive,0.00000000,0.99990234,1.00000000,22.62333979,0.99758812,1.00000000,1.00000000,0.02235413,0.16267395,0.73722204,0.02792358,0.98107910,0.07806396,0.99996948,0.18691260,373.30697065,65534.00000000,0.99996948,0.00871277,10.61038589,0.95136719,0.98541260,63632.00000000,0.97094727,0.97207642,179.80581665,1.00000000,1.00000000,4733.17871094,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.49437620,0.75805953,32,0,1.38460310,0.89220076,19,0,0.00014316,0.66868509,22,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,14,0.73524623,1,dirty_positive/dirty_7_78.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_7_78.jpg,434,1.07896102,7,7.jpg,system_1_opencv_content_contour,dirty_positive\dirty_7_78_mask.jpg,52,547,jittered_positive,0.00000000,1.00000000,0.99768066,19.85894233,0.65289823,1.00000000,0.00000000,0.02084351,0.18774414,0.70271873,0.01121521,0.98329163,0.03173828,0.99926758,0.30416873,437.19990205,65488.00000000,0.99926758,0.00447083,12.17059326,0.99062500,0.98004150,64801.00000000,0.98878479,0.98878479,182.20945740,1.00000000,1.00000000,5816.37792969,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.50632984,0.83743346,27,0,1.16901935,0.41531541,57,0,0.00019241,0.95298981,13,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,15,0.73508900,1,dirty_positive/dirty_10_53.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_10_53.jpg,304,1.15868916,10,10.jpg,system_1_opencv_content_contour,dirty_positive\dirty_10_53_mask.jpg,313,812,centered_positive,0.00000000,1.00000000,1.00000000,22.46435880,0.99672081,1.00000000,1.00000000,0.02069092,0.21865845,0.73505060,0.00584412,0.99141693,0.02508545,1.00000000,0.34068263,1051.13855594,65536.00000000,1.00000000,0.00006104,14.31306934,0.99624023,0.98394775,65153.00000000,0.99415588,0.99415588,162.10589600,1.00000000,1.00000000,9056.90722656,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.51067044,0.86625570,25,0,1.43277409,0.99875817,11,1,0.00008626,0.34025313,69,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,dirty_positive,1,16,0.72843407,1,dirty_positive/dirty_8_60.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\dirty_positive\dirty_8_60.jpg,474,1.01796586,8,8.jpg,system_1_opencv_content_contour,dirty_positive\dirty_8_60_mask.jpg,81,587,jittered_positive,0.00000000,1.00000000,1.00000000,22.99087026,0.54729350,1.00000000,0.32812500,0.02224731,0.16339111,0.73633822,0.02998352,0.98863220,0.07995605,1.00000000,0.20864563,410.58430431,65536.00000000,1.00000000,0.00617981,10.99259090,0.98344727,0.94555664,63566.00000000,0.96994019,0.97001648,171.51327515,1.00000000,1.00000000,5213.25830078,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.45035947,0.46578203,79,0,1.32266567,0.75519112,23,0,0.00019437,0.96432906,12,1,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
