rank,system,score,label,output_file,paired_mask_file,source_id,source_image,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad
118,system_3_numpy_frequency_balance,0.79691435,clean_negative,clean_negative/clean_1_71.jpg,,1,1.jpg,632,761,sliding_window_clean,0.00000000,1.00000000,1.00000000,26.47933518,0.00000000,0.00000000,0.00000000,0.00000000,0.17362976,0.78306945,0.00978088,0.99530792,0.02825928,1.00000000,0.16891463,424.30061933,65536.00000000,1.00000000,0.00115967,12.28273773,0.96689453,1.00000000,64890.00000000,0.99014282,0.99021912,150.02601624,1.00000000,1.00000000,6012.04199219
119,system_3_numpy_frequency_balance,0.79673985,clean_negative,clean_negative/clean_8_36.jpg,,8,8.jpg,0,728,sliding_window_clean,0.00000000,0.99736328,0.99993896,22.80859884,0.00000000,0.00000000,0.00000000,0.00000000,0.19876099,0.74995184,0.01976013,0.98081207,0.03259277,0.99847412,0.23217516,393.60937414,65436.00000000,0.99847412,0.00656128,12.29834080,0.93398437,0.99969482,64241.00000000,0.98023987,0.98023987,184.29937744,1.00000000,1.00000000,5711.68066406
120,system_3_numpy_frequency_balance,0.79669978,clean_negative,clean_negative/clean_14_67.jpg,,14,14.jpg,173,480,sliding_window_clean,0.00000000,0.94555664,1.00000000,18.64183137,0.00000000,0.00000000,0.00000000,0.00000000,0.18630981,0.69270134,0.03004456,0.95773315,0.03588867,0.98222351,0.34003097,468.32585378,64371.00000000,0.98222351,0.01954651,11.92296982,0.91625977,0.99768066,63521.00000000,0.96925354,0.96995544,192.95748901,1.00000000,1.00000000,5839.46386719
121,system_3_numpy_frequency_balance,0.79650698,clean_negative,clean_negative/clean_15_16.jpg,,15,15.jpg,68,848,sliding_window_clean,0.00000000,0.99926758,0.98999023,19.59920702,0.00000000,0.00000000,0.00000000,0.00000000,0.18394470,0.69672298,0.06381226,0.98092651,0.06242371,0.99566650,0.32813501,521.30817662,65252.00000000,0.99566650,0.03390503,12.09883976,0.93437500,0.96954346,61344.00000000,0.93603516,0.93618774,176.24014282,1.00000000,1.00000000,6260.87011719
122,system_3_numpy_frequency_balance,0.79606996,clean_negative,clean_negative/clean_3_48.jpg,,3,3.jpg,480,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.35449457,0.00000000,0.00000000,0.00000000,0.00000000,0.16430664,0.74665236,0.01821899,0.99263763,0.06765747,1.00000000,0.20633601,627.85689613,65536.00000000,1.00000000,0.00000000,11.74368095,0.97407227,0.99456787,64342.00000000,0.98178101,0.98178101,151.32061768,1.00000000,1.00000000,6404.91699219
123,system_3_numpy_frequency_balance,0.79575262,clean_negative,clean_negative/clean_15_79.jpg,,15,15.jpg,336,1189,sliding_window_clean,0.00000000,0.99907227,0.99963379,23.76899126,0.00000000,0.00000000,0.00000000,0.00000000,0.15925598,0.75061893,0.01527405,0.98424530,0.03213501,0.99948120,0.21804892,380.88644490,65502.00000000,0.99948120,0.00334167,11.93230629,0.97236328,0.99493408,64535.00000000,0.98472595,0.98472595,165.77005005,1.00000000,1.00000000,5772.63671875
124,system_3_numpy_frequency_balance,0.79566616,clean_negative,clean_negative/clean_11_25.jpg,,11,11.jpg,556,586,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.23542490,0.00000000,0.00000000,0.00000000,0.00000000,0.14859009,0.70895576,0.02990723,0.99469757,0.06459045,1.00000000,0.23354851,426.99190229,65536.00000000,1.00000000,0.00001526,11.16717529,0.98715820,0.94604492,63571.00000000,0.97001648,0.97009277,148.97940063,1.00000000,1.00000000,5154.43457031
125,system_3_numpy_frequency_balance,0.79562447,clean_negative,clean_negative/clean_1_95.jpg,,1,1.jpg,440,832,sliding_window_clean,0.00000000,1.00000000,1.00000000,13.83871330,0.00000000,0.00000000,0.00000000,0.00000000,0.10931396,0.60723718,0.02787781,0.99958038,0.08029175,1.00000000,0.42494276,442.03465649,65536.00000000,1.00000000,0.00000000,9.32798004,0.96450195,0.98071289,63701.00000000,0.97200012,0.97212219,127.69474792,1.00000000,1.00000000,4026.97436523
126,system_3_numpy_frequency_balance,0.79454611,clean_negative,clean_negative/clean_1_79.jpg,,1,1.jpg,632,778,sliding_window_clean,0.00000000,1.00000000,1.00000000,26.38297695,0.00000000,0.00000000,0.00000000,0.00000000,0.17375183,0.78129721,0.01411438,0.99546051,0.03488159,1.00000000,0.17128032,420.86157700,65536.00000000,1.00000000,0.00010681,12.20319271,0.96132812,1.00000000,64606.00000000,0.98580933,0.98588562,149.13237000,1.00000000,1.00000000,5970.94726562
127,system_3_numpy_frequency_balance,0.79449075,clean_negative,clean_negative/clean_3_28.jpg,,3,3.jpg,480,846,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.68608718,0.00000000,0.00000000,0.00000000,0.00000000,0.17337036,0.76152555,0.01866150,0.99179840,0.06431580,1.00000000,0.19485481,657.42117667,65536.00000000,1.00000000,0.00000000,12.08246136,0.97216797,0.99615479,64305.00000000,0.98121643,0.98133850,150.94105530,1.00000000,1.00000000,6716.46289062
128,system_3_numpy_frequency_balance,0.79436755,clean_negative,clean_negative/clean_8_45.jpg,,8,8.jpg,0,776,sliding_window_clean,0.00000000,0.99785156,1.00000000,23.04707590,0.00000000,0.00000000,0.00000000,0.00000000,0.18695068,0.75464161,0.01402283,0.98394012,0.02877808,0.99882507,0.22013669,344.32709612,65459.00000000,0.99882507,0.00546265,12.02391815,0.95708008,0.99938965,64617.00000000,0.98597717,0.98597717,181.50415039,1.00000000,1.00000000,5387.67626953
129,system_3_numpy_frequency_balance,0.79408464,clean_negative,clean_negative/clean_14_77.jpg,,14,14.jpg,183,581,sliding_window_clean,0.00000000,0.99511719,1.00000000,17.29542829,0.00000000,0.00000000,0.00000000,0.00000000,0.18090820,0.67370399,0.00968933,0.97257233,0.01589966,0.99862671,0.32648709,448.62324610,65446.00000000,0.99862671,0.00340271,10.93299103,0.98671875,0.99658203,64901.00000000,0.99031067,0.99031067,189.84968567,1.00000000,1.00000000,4869.20703125
130,system_3_numpy_frequency_balance,0.79377663,clean_negative,clean_negative/clean_14_113.jpg,,14,14.jpg,384,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,25.33679504,0.00000000,0.00000000,0.00000000,0.00000000,0.18037415,0.76860873,0.01451111,0.98790741,0.03302002,1.00000000,0.19364266,459.17431065,65536.00000000,1.00000000,0.00012207,12.07893753,0.98959961,0.99877930,64585.00000000,0.98548889,0.98548889,170.51666260,1.00000000,1.00000000,6019.91894531
131,system_3_numpy_frequency_balance,0.79280271,clean_negative,clean_negative/clean_15_80.jpg,,15,15.jpg,384,1189,sliding_window_clean,0.00000000,0.96533203,1.00000000,21.41014676,0.00000000,0.00000000,0.00000000,0.00000000,0.13963318,0.72210129,0.03889465,0.99076843,0.05789185,0.99050903,0.24787544,336.82341566,64914.00000000,0.99050903,0.02101135,11.27943420,0.89155273,0.99279785,62932.00000000,0.96026611,0.96110535,158.43148804,1.00000000,1.00000000,5337.06347656
132,system_3_numpy_frequency_balance,0.79268933,clean_negative,clean_negative/clean_1_85.jpg,,1,1.jpg,728,785,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.15951451,0.00000000,0.00000000,0.00000000,0.00000000,0.14849854,0.75290736,0.00686646,0.99664307,0.02880859,1.00000000,0.19007704,253.38621293,65536.00000000,1.00000000,0.00041199,11.21651077,0.98916016,0.98529053,65086.00000000,0.99313354,0.99313354,150.03126526,1.00000000,1.00000000,4684.42871094
133,system_3_numpy_frequency_balance,0.79221019,clean_negative,clean_negative/clean_8_15.jpg,,8,8.jpg,438,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.06829775,0.00000000,0.00000000,0.00000000,0.00000000,0.15835571,0.74543524,0.03242493,0.99393463,0.05458069,1.00000000,0.21250461,317.74741813,65536.00000000,1.00000000,0.01501465,11.94210434,0.91342773,0.99792480,62948.00000000,0.96051025,0.96757507,160.24510193,1.00000000,1.00000000,5241.04638672
134,system_3_numpy_frequency_balance,0.79214002,clean_negative,clean_negative/clean_1_104.jpg,,1,1.jpg,663,922,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.04777914,0.00000000,0.00000000,0.00000000,0.00000000,0.15011597,0.74559871,0.03399658,0.99698639,0.06645203,1.00000000,0.21160252,375.74760688,65536.00000000,1.00000000,0.00019836,11.49818039,0.95053711,0.99822998,63280.00000000,0.96557617,0.96600342,142.73846436,1.00000000,1.00000000,5531.01367188
135,system_3_numpy_frequency_balance,0.79004698,clean_negative,clean_negative/clean_1_61.jpg,,1,1.jpg,268,624,sliding_window_clean,0.00000000,1.00000000,1.00000000,15.46109156,0.00000000,0.00000000,0.00000000,0.00000000,0.11282349,0.63271904,0.04180908,0.99843597,0.10528564,1.00000000,0.38604036,549.10824516,65536.00000000,1.00000000,0.00083923,9.73022461,0.97226563,0.92486572,62730.00000000,0.95718384,0.95819092,149.03639221,1.00000000,1.00000000,4771.45898438
136,system_3_numpy_frequency_balance,0.78920555,clean_negative,clean_negative/clean_15_36.jpg,,15,15.jpg,267,1051,sliding_window_clean,0.00000000,0.99990234,1.00000000,22.26842445,0.00000000,0.00000000,0.00000000,0.00000000,0.18663025,0.73449175,0.02374268,0.97039795,0.03268433,0.99952698,0.25570169,463.35845312,65505.00000000,0.99952698,0.01208496,12.72400284,0.94467773,0.99792480,63980.00000000,0.97625732,0.97625732,179.59863281,1.00000000,1.00000000,6362.25048828
137,system_3_numpy_frequency_balance,0.78818624,clean_negative,clean_negative/clean_8_27.jpg,,8,8.jpg,438,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.94694964,0.00000000,0.00000000,0.00000000,0.00000000,0.15382385,0.74757957,0.01893616,0.99378204,0.05241394,1.00000000,0.19388729,305.23145135,65536.00000000,1.00000000,0.00106812,11.82607746,0.96347656,0.99737549,64295.00000000,0.98106384,0.98106384,154.83323669,1.00000000,1.00000000,5194.26318359
138,system_3_numpy_frequency_balance,0.78783289,clean_negative,clean_negative/clean_3_50.jpg,,3,3.jpg,576,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.34728807,0.00000000,0.00000000,0.00000000,0.00000000,0.14285278,0.72044222,0.02740479,0.99546051,0.09091187,1.00000000,0.22853105,504.23790663,65536.00000000,1.00000000,0.00000000,11.01334381,0.98574219,0.95654297,63740.00000000,0.97259521,0.97259521,143.00912476,1.00000000,1.00000000,5623.94482422
139,system_3_numpy_frequency_balance,0.78781548,clean_negative,clean_negative/clean_14_131.jpg,,14,14.jpg,432,1168,sliding_window_clean,0.00000000,0.99135742,1.00000000,24.08094241,0.00000000,0.00000000,0.00000000,0.00000000,0.16206360,0.75859618,0.01940918,0.99504089,0.05453491,0.99819946,0.19609407,419.62017056,65418.00000000,0.99819946,0.00451660,11.48422050,0.95937500,0.99468994,64264.00000000,0.98059082,0.98059082,158.55738831,1.00000000,1.00000000,5616.82324219
140,system_3_numpy_frequency_balance,0.78655040,clean_negative,clean_negative/clean_14_133.jpg,,14,14.jpg,525,1173,sliding_window_clean,0.00000000,0.97954102,1.00000000,22.14935574,0.00000000,0.00000000,0.00000000,0.00000000,0.15161133,0.71618787,0.03976440,0.99568939,0.09318542,0.99360657,0.23151216,431.85073743,65117.00000000,0.99360657,0.01145935,11.54355240,0.93730469,0.96252441,62882.00000000,0.95950317,0.96023560,146.43231201,1.00000000,1.00000000,5865.29492188
141,system_3_numpy_frequency_balance,0.78528691,clean_negative,clean_negative/clean_3_64.jpg,,3,3.jpg,576,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.87499819,0.00000000,0.00000000,0.00000000,0.00000000,0.15374756,0.73778939,0.02159119,0.99431610,0.07461548,1.00000000,0.20363666,558.22319579,65536.00000000,1.00000000,0.00086975,11.56250763,0.96621094,0.96832275,64087.00000000,0.97789001,0.97840881,148.03213501,1.00000000,1.00000000,6002.61914062
142,system_3_numpy_frequency_balance,0.78403729,clean_negative,clean_negative/clean_14_93.jpg,,14,14.jpg,192,657,sliding_window_clean,0.00000000,0.99951172,0.99877930,17.51244240,0.00000000,0.00000000,0.00000000,0.00000000,0.16412354,0.68072573,0.01083374,0.98157501,0.02096558,0.99954224,0.27498704,404.01603682,65506.00000000,0.99954224,0.00343323,10.21393394,0.98715820,0.97888184,64826.00000000,0.98916626,0.98916626,185.45829773,1.00000000,1.00000000,4279.51171875
143,system_3_numpy_frequency_balance,0.78160079,clean_negative,clean_negative/clean_15_15.jpg,,15,15.jpg,48,848,sliding_window_clean,0.00000000,0.99951172,0.99066162,19.58616659,0.00000000,0.00000000,0.00000000,0.00000000,0.17631531,0.69750730,0.07244873,0.98115540,0.07090759,0.99682617,0.31479210,512.58483247,65328.00000000,0.99682617,0.03399658,11.82220554,0.89501953,0.96014404,60769.00000000,0.92726135,0.92755127,176.02813721,1.00000000,1.00000000,6055.87695312
144,system_3_numpy_frequency_balance,0.78129709,clean_negative,clean_negative/clean_8_13.jpg,,8,8.jpg,358,516,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.68664678,0.00000000,0.00000000,0.00000000,0.00000000,0.15614319,0.72283840,0.04629517,0.99416351,0.07710266,1.00000000,0.22558768,421.17549409,65536.00000000,1.00000000,0.01501465,11.67334175,0.92661133,0.99420166,62494.00000000,0.95358276,0.95370483,154.09625244,1.00000000,1.00000000,5659.71289062
145,system_3_numpy_frequency_balance,0.77974110,clean_negative,clean_negative/clean_14_62.jpg,,14,14.jpg,173,434,sliding_window_clean,0.00000000,0.91113281,1.00000000,18.36036014,0.00000000,0.00000000,0.00000000,0.00000000,0.18380737,0.69207827,0.03833008,0.96189117,0.04547119,0.97595215,0.33789670,431.85581462,63960.00000000,0.97595215,0.01953125,11.67961884,0.87509766,0.99395752,62965.00000000,0.96076965,0.96166992,193.19001770,1.00000000,1.00000000,5583.66162109
146,system_3_numpy_frequency_balance,0.77597515,clean_negative,clean_negative/clean_14_114.jpg,,14,14.jpg,432,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.54172901,0.00000000,0.00000000,0.00000000,0.00000000,0.15245056,0.75385880,0.02519226,0.99546051,0.06256104,1.00000000,0.19751884,413.35148550,65536.00000000,1.00000000,0.00000000,11.25270462,0.97099609,0.99560547,63885.00000000,0.97480774,0.97480774,157.93161011,1.00000000,1.00000000,5500.94042969
147,system_3_numpy_frequency_balance,0.77439897,clean_negative,clean_negative/clean_8_53.jpg,,8,8.jpg,0,824,sliding_window_clean,0.00000000,0.99926758,1.00000000,22.69637227,0.00000000,0.00000000,0.00000000,0.00000000,0.15429688,0.75145332,0.01220703,0.99019623,0.04421997,0.99966431,0.20460196,272.30617997,65514.00000000,0.99966431,0.00068665,11.15382671,0.99082031,0.99591064,64736.00000000,0.98779297,0.98779297,176.88272095,1.00000000,1.00000000,4671.10351562
148,system_3_numpy_frequency_balance,0.77316964,clean_negative,clean_negative/clean_8_26.jpg,,8,8.jpg,406,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.77539921,0.00000000,0.00000000,0.00000000,0.00000000,0.15267944,0.73925845,0.02027893,0.99435425,0.05900574,1.00000000,0.19037431,314.25479911,65536.00000000,1.00000000,0.00129700,11.45683193,0.96850586,0.98754883,64207.00000000,0.97972107,0.97972107,153.06640625,1.00000000,1.00000000,5047.23828125
149,system_3_numpy_frequency_balance,0.77236674,clean_negative,clean_negative/clean_11_4.jpg,,11,11.jpg,448,0,sliding_window_clean,0.00000000,0.98925781,1.00000000,19.25815704,0.00000000,0.00000000,0.00000000,0.00000000,0.14382935,0.70882003,0.03253174,0.98466492,0.06683350,0.99725342,0.26392138,363.93459749,65356.00000000,0.99725342,0.00463867,10.84483528,0.97089844,0.94885254,63396.00000000,0.96734619,0.96746826,179.92253113,1.00000000,1.00000000,4653.20751953
150,system_3_numpy_frequency_balance,0.76525253,clean_negative,clean_negative/clean_9_156.jpg,,9,9.jpg,180,995,sliding_window_clean,0.00000000,1.00000000,0.99981689,21.63268944,0.00000000,0.00000000,0.00000000,0.00000000,0.15570068,0.70534086,0.10606384,0.99023438,0.12658691,0.99995422,0.29980356,688.23136919,65533.00000000,0.99995422,0.08331299,11.93368912,0.77460938,0.99066162,58442.00000000,0.89175415,0.89393616,157.40126038,1.00000000,1.00000000,6877.26562500
151,system_3_numpy_frequency_balance,0.76347351,clean_negative,clean_negative/clean_15_91.jpg,,15,15.jpg,336,1220,sliding_window_clean,0.00000000,0.99970703,0.99975586,22.69231447,0.00000000,0.00000000,0.00000000,0.00000000,0.15489197,0.73868759,0.04235840,0.98710632,0.05732727,0.99963379,0.22733842,394.20409520,65512.00000000,0.99963379,0.03137207,11.62512016,0.89731445,0.98779297,62755.00000000,0.95756531,0.95764160,164.39593506,1.00000000,1.00000000,5633.06640625
152,system_3_numpy_frequency_balance,0.75242035,clean_negative,clean_negative/clean_9_135.jpg,,9,9.jpg,144,899,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.75169611,0.00000000,0.00000000,0.00000000,0.00000000,0.14755249,0.73849583,0.01980591,0.98786926,0.07348633,1.00000000,0.20004101,596.96321379,65536.00000000,1.00000000,0.00103760,11.26866531,0.97856445,0.98406982,64238.00000000,0.98019409,0.98019409,163.06260681,1.00000000,1.00000000,5869.26074219
153,system_3_numpy_frequency_balance,0.74975328,clean_negative,clean_negative/clean_9_129.jpg,,9,9.jpg,140,883,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.30961796,0.00000000,0.00000000,0.00000000,0.00000000,0.14115906,0.73560842,0.01985168,0.98920441,0.07861328,1.00000000,0.20194659,580.14564553,65536.00000000,1.00000000,0.00106812,11.05603981,0.98090820,0.97381592,64235.00000000,0.98014832,0.98014832,163.41882324,1.00000000,1.00000000,5711.66894531
154,system_3_numpy_frequency_balance,0.74668618,clean_negative,clean_negative/clean_15_81.jpg,,15,15.jpg,432,1189,sliding_window_clean,0.00000000,0.94316406,1.00000000,19.51000926,0.00000000,0.00000000,0.00000000,0.00000000,0.11987305,0.69729877,0.06254578,0.99439240,0.08985901,0.98251343,0.25743368,291.69929239,64390.00000000,0.98251343,0.04035950,10.37503052,0.83881836,0.99328613,61369.00000000,0.93641663,0.93745422,152.06683350,1.00000000,1.00000000,4710.06933594
155,system_3_numpy_frequency_balance,0.74335724,clean_negative,clean_negative/clean_11_30.jpg,,11,11.jpg,605,631,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.78231160,0.00000000,0.00000000,0.00000000,0.00000000,0.14282227,0.73901725,0.03254700,0.99572754,0.07272339,1.00000000,0.18962483,317.59886561,65536.00000000,1.00000000,0.00001526,10.89456940,0.94731445,0.98950195,63403.00000000,0.96745300,0.96745300,147.31686401,1.00000000,1.00000000,4559.13769531
156,system_3_numpy_frequency_balance,0.73983219,clean_negative,clean_negative/clean_2_22.jpg,,2,2.jpg,664,1131,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.49760253,0.00000000,0.00000000,0.00000000,0.00000000,0.12130737,0.72444352,0.03514099,0.99816895,0.09928894,1.00000000,0.20794775,201.23828970,65536.00000000,1.00000000,0.00000000,10.26512146,0.97485352,0.92565918,63233.00000000,0.96485901,0.96485901,142.30610657,1.00000000,1.00000000,4074.14599609
157,system_3_numpy_frequency_balance,0.73837137,clean_negative,clean_negative/clean_11_26.jpg,,11,11.jpg,604,586,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.97721036,0.00000000,0.00000000,0.00000000,0.00000000,0.13813782,0.72919965,0.03463745,0.99515533,0.07127380,1.00000000,0.19596885,320.90075681,65536.00000000,1.00000000,0.00001526,10.69450474,0.96020508,0.97369385,63256.00000000,0.96520996,0.96536255,149.13285828,1.00000000,1.00000000,4478.30517578
158,system_3_numpy_frequency_balance,0.73807898,clean_negative,clean_negative/clean_9_155.jpg,,9,9.jpg,144,995,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.95652463,0.00000000,0.00000000,0.00000000,0.00000000,0.17164612,0.73473048,0.08868408,0.98603821,0.10530090,1.00000000,0.24216014,691.03573178,65536.00000000,1.00000000,0.05502319,12.40201187,0.76254883,0.99578857,59582.00000000,0.90914917,0.91131592,163.23547363,1.00000000,1.00000000,7012.55273438
159,system_3_numpy_frequency_balance,0.73663073,clean_negative,clean_negative/clean_9_142.jpg,,9,9.jpg,96,947,sliding_window_clean,0.00000000,1.00000000,1.00000000,27.00126579,0.00000000,0.00000000,0.00000000,0.00000000,0.18507385,0.77540525,0.01206970,0.97608185,0.04174805,1.00000000,0.17969787,675.61303075,65536.00000000,1.00000000,0.00112915,12.49270439,0.97597656,0.99670410,64745.00000000,0.98793030,0.98793030,172.88784790,1.00000000,1.00000000,6599.64453125
160,system_3_numpy_frequency_balance,0.73217083,clean_negative,clean_negative/clean_11_5.jpg,,11,11.jpg,496,0,sliding_window_clean,0.00000000,0.88256836,1.00000000,18.09592199,0.00000000,0.00000000,0.00000000,0.00000000,0.14331055,0.68975274,0.07122803,0.98569489,0.10171509,0.96366882,0.28187084,331.93881714,63128.00000000,0.96325684,0.02189636,10.48158264,0.85507813,0.92352295,60796.00000000,0.92767334,0.92877197,179.84371948,1.00000000,1.00000000,4413.45849609
161,system_3_numpy_frequency_balance,0.72667199,clean_negative,clean_negative/clean_11_3.jpg,,11,11.jpg,400,0,sliding_window_clean,0.00000000,0.99809570,1.00000000,19.48729403,0.00000000,0.00000000,0.00000000,0.00000000,0.13946533,0.71279947,0.04223633,0.98466492,0.07792664,0.99768066,0.24198921,377.04937644,65384.00000000,0.99768066,0.00775146,10.56993866,0.90874023,0.98779297,62760.00000000,0.95764160,0.95776367,180.57992554,1.00000000,1.00000000,4525.80224609
162,system_3_numpy_frequency_balance,0.72650257,clean_negative,clean_negative/clean_9_131.jpg,,9,9.jpg,571,891,sliding_window_clean,0.00000000,0.98994141,1.00000000,22.79904593,0.00000000,0.00000000,0.00000000,0.00000000,0.18627930,0.73048878,0.15512085,0.99626160,0.16510010,0.99833679,0.27794588,754.27648294,65427.00000000,0.99833679,0.08018494,12.36130810,0.67968750,0.99224854,55336.00000000,0.84436035,0.84487915,138.79586792,1.00000000,1.00000000,7563.97265625
163,system_3_numpy_frequency_balance,0.70859915,clean_negative,clean_negative/clean_9_127.jpg,,9,9.jpg,48,851,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.18370805,0.00000000,0.00000000,0.00000000,0.00000000,0.16409302,0.75945838,0.02014160,0.98550415,0.06182861,1.00000000,0.17162038,509.70943476,65536.00000000,1.00000000,0.00103760,10.92578411,0.97875977,0.99969482,64216.00000000,0.97985840,0.97985840,178.46907043,1.00000000,1.00000000,4966.82226562
164,system_3_numpy_frequency_balance,0.70819057,clean_negative,clean_negative/clean_15_92.jpg,,15,15.jpg,384,1220,sliding_window_clean,0.00000000,0.94907227,1.00000000,20.72792568,0.00000000,0.00000000,0.00000000,0.00000000,0.13598633,0.71458220,0.08847046,0.99221802,0.10461426,0.98114014,0.24888243,340.57743614,63613.00000000,0.97065735,0.07458496,10.85270405,0.80903320,0.99310303,59674.00000000,0.91055298,0.91152954,158.11761475,1.00000000,1.00000000,5159.72070312
165,system_3_numpy_frequency_balance,0.70730067,clean_negative,clean_negative/clean_7_17.jpg,,7,7.jpg,240,986,sliding_window_clean,0.00000000,0.99121094,0.99877930,19.00759000,0.00000000,0.00000000,0.00000000,0.00000000,0.10639954,0.66330890,0.05622864,0.98409271,0.10229492,0.99620056,0.25062954,167.48206083,65287.00000000,0.99620056,0.01119995,10.47515202,0.93383789,0.93493652,61679.00000000,0.94114685,0.94377136,175.51478577,1.00000000,1.00000000,3854.81103516
166,system_3_numpy_frequency_balance,0.70572822,clean_negative,clean_negative/clean_11_22.jpg,,11,11.jpg,448,48,sliding_window_clean,0.00000000,1.00000000,1.00000000,20.85397540,0.00000000,0.00000000,0.00000000,0.00000000,0.13967896,0.72877256,0.04373169,0.98615265,0.09161377,1.00000000,0.21626818,336.57825870,65536.00000000,1.00000000,0.00108337,10.64647961,0.95776367,0.97467041,62609.00000000,0.95533752,0.95626831,175.52949524,1.00000000,1.00000000,4586.80517578
167,system_3_numpy_frequency_balance,0.70295149,clean_negative,clean_negative/clean_15_11.jpg,,15,15.jpg,785,397,sliding_window_clean,0.00000000,1.00000000,1.00000000,18.32585480,0.00000000,0.00000000,0.00000000,0.00000000,0.10803223,0.65355126,0.08270264,0.99763489,0.14152527,1.00000000,0.26451874,230.32456802,65536.00000000,1.00000000,0.04829407,9.66236687,0.86777344,0.92706299,60079.00000000,0.91673279,0.91729736,147.78703308,1.00000000,1.00000000,4032.76513672
168,system_3_numpy_frequency_balance,0.70064802,clean_negative,clean_negative/clean_7_24.jpg,,7,7.jpg,240,1079,sliding_window_clean,0.00000000,0.99086914,0.99957275,18.91522674,0.00000000,0.00000000,0.00000000,0.00000000,0.09162903,0.67880440,0.04826355,0.98851776,0.10267639,0.99639893,0.23870273,145.89591896,65300.00000000,0.99639893,0.01130676,9.83436298,0.94916992,0.94952393,62222.00000000,0.94943237,0.95173645,173.49253845,1.00000000,1.00000000,3360.95898438
169,system_3_numpy_frequency_balance,0.69610720,clean_negative,clean_negative/clean_11_23.jpg,,11,11.jpg,496,48,sliding_window_clean,0.00000000,0.92231445,1.00000000,19.95305660,0.00000000,0.00000000,0.00000000,0.00000000,0.14880371,0.71665215,0.06654358,0.98622894,0.10620117,0.97654724,0.23610313,317.06265225,63979.00000000,0.97624207,0.01786804,10.70616627,0.88916016,0.97259521,61162.00000000,0.93325806,0.93345642,176.35400391,1.00000000,1.00000000,4593.71337891
170,system_3_numpy_frequency_balance,0.69205575,clean_negative,clean_negative/clean_7_33.jpg,,7,7.jpg,240,1127,sliding_window_clean,0.00000000,0.99003906,0.99969482,18.57485819,0.00000000,0.00000000,0.00000000,0.00000000,0.08311462,0.68674509,0.04928589,0.99156952,0.10990906,0.99641418,0.23355803,130.60570350,65301.00000000,0.99641418,0.01130676,9.51490784,0.93540039,0.95080566,62137.00000000,0.94813538,0.95071411,171.10424805,1.00000000,1.00000000,3110.10498047
171,system_3_numpy_frequency_balance,0.69098741,clean_negative,clean_negative/clean_11_27.jpg,,11,11.jpg,647,586,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.11350744,0.00000000,0.00000000,0.00000000,0.00000000,0.12809753,0.75004148,0.04548645,0.99549866,0.09136963,1.00000000,0.16998433,261.45079967,65536.00000000,1.00000000,0.00003052,10.35983849,0.93681641,0.99938965,62550.00000000,0.95443726,0.95451355,148.71330261,1.00000000,1.00000000,4101.29980469
172,system_3_numpy_frequency_balance,0.68922969,clean_negative,clean_negative/clean_11_35.jpg,,11,11.jpg,628,682,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.17452303,0.00000000,0.00000000,0.00000000,0.00000000,0.13319397,0.75352971,0.04792786,0.99622345,0.10794067,1.00000000,0.16490877,270.59446063,65536.00000000,1.00000000,0.00003052,10.52287865,0.91240234,0.99713135,62390.00000000,0.95199585,0.95207214,143.60095215,1.00000000,1.00000000,4316.72070312
