system_key,label,is_anomaly,consensus_rank,consensus_score,method_vote_count,output_file,image_path,rank,score,source_id,source_image,system,paired_mask_file,x,y,generation_method,blue_marker_ratio,border_foreground_ratio,center_foreground_ratio,contrast,dirty_mark_center_score,dirty_mark_found,dirty_mark_margin_score,dirty_mark_ratio,edge_density,entropy,estimated_background_ratio,exposure_score,flat_ratio,foreground_ratio,high_frequency_energy,laplacian_variance,largest_component_area,largest_component_ratio,largest_flat_background_ratio,local_std_mean,material_border_ratio,material_center_ratio,material_largest_component_area,material_largest_component_ratio,material_ratio,mean_brightness,quality_gate_pass,read_ok,tenengrad,manifest_path,isolation_forest_score,isolation_forest_norm,isolation_forest_rank,isolation_forest_flag,lof_score,lof_norm,lof_rank,lof_flag,pca_score,pca_norm,pca_rank,pca_flag,feature_columns
system_1_opencv_content_contour,clean_negative,0,277,0.03879996,0,clean_negative/clean_6_171.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_6_171.jpg,92,0.93802399,6,6.jpg,system_1_opencv_content_contour,,288,1028,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.02354214,0.00000000,0.00000000,0.00000000,0.00000000,0.17411804,0.73529816,0.01066589,0.98516083,0.03189087,1.00000000,0.26096562,562.31199721,65536.00000000,1.00000000,0.00280762,12.18091011,0.97421875,0.99658203,64832.00000000,0.98925781,0.98933411,171.44731140,1.00000000,1.00000000,6340.01220703,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37890369,0.00269604,283,0,1.02619690,0.09678690,206,0,0.00000534,0.01691695,271,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,278,0.03322051,0,clean_negative/clean_6_70.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_6_70.jpg,137,0.91426565,6,6.jpg,system_1_opencv_content_contour,,768,288,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.91665821,0.00000000,0.00000000,0.00000000,0.00000000,0.14421082,0.73097324,0.03970337,0.99652863,0.08811951,1.00000000,0.20487039,494.92817934,65536.00000000,1.00000000,0.00000000,11.09055424,0.94804687,0.98846436,62916.00000000,0.96002197,0.96029663,146.89651489,1.00000000,1.00000000,5136.89355469,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38128234,0.01519220,279,0,0.99980211,0.04799099,238,0,0.00000641,0.03647834,256,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,279,0.03068023,0,clean_negative/clean_11_30.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_11_30.jpg,115,0.92706062,11,11.jpg,system_1_opencv_content_contour,,605,631,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.78231160,0.00000000,0.00000000,0.00000000,0.00000000,0.14282227,0.73901725,0.03254700,0.99572754,0.07272339,1.00000000,0.18962483,317.59886561,65536.00000000,1.00000000,0.00001526,10.89456940,0.94731445,0.98950195,63403.00000000,0.96745300,0.96745300,147.31686401,1.00000000,1.00000000,4559.13769531,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38269470,0.02261196,276,0,0.99785537,0.04439207,247,0,0.00000578,0.02503667,263,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,280,0.02910642,0,clean_negative/clean_3_49.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_49.jpg,282,0.92107355,3,3.jpg,system_1_opencv_content_contour,,528,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.80519195,0.00000000,0.00000000,0.00000000,0.00000000,0.14840698,0.73514398,0.02825928,0.99343872,0.09074402,1.00000000,0.19070978,534.79777409,65536.00000000,1.00000000,0.00000000,10.98703766,0.97153320,0.98376465,63684.00000000,0.97174072,0.97174072,145.76539612,1.00000000,1.00000000,5606.17675781,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38682570,0.04431398,268,0,0.96914086,0.00000000,286,0,0.00000677,0.04300528,249,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,281,0.02714960,0,clean_negative/clean_11_26.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_11_26.jpg,129,0.92254786,11,11.jpg,system_1_opencv_content_contour,,604,586,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.97721036,0.00000000,0.00000000,0.00000000,0.00000000,0.13813782,0.72919965,0.03463745,0.99515533,0.07127380,1.00000000,0.19596885,320.90075681,65536.00000000,1.00000000,0.00001526,10.69450474,0.96020508,0.97369385,63256.00000000,0.96520996,0.96536255,149.13285828,1.00000000,1.00000000,4478.30517578,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38737279,0.04718808,267,0,0.99237510,0.03426072,255,0,0.00000161,0.00000000,287,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,282,0.02586509,0,clean_negative/clean_3_81.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_81.jpg,62,0.95379471,3,3.jpg,system_1_opencv_content_contour,,432,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.04006106,0.00000000,0.00000000,0.00000000,0.00000000,0.17706299,0.74420436,0.00805664,0.99027252,0.03193665,0.99993896,0.25208730,673.26839081,65532.00000000,0.99993896,0.00234985,12.64206314,0.99672852,0.98992920,65008.00000000,0.99194336,0.99194336,162.32328796,1.00000000,1.00000000,7002.51806641,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.39189121,0.07092543,256,0,0.97745058,0.00666983,280,0,0.00000420,0.00000000,295,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,283,0.02286903,0,clean_negative/clean_3_47.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_47.jpg,46,0.95900150,3,3.jpg,system_1_opencv_content_contour,,432,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.47659741,0.00000000,0.00000000,0.00000000,0.00000000,0.18652344,0.75826367,0.00602722,0.99103546,0.03228760,1.00000000,0.22383933,685.32884843,65536.00000000,1.00000000,0.00012207,12.51873875,0.98837891,0.99993896,65141.00000000,0.99397278,0.99397278,159.37934875,1.00000000,1.00000000,6940.08105469,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.39144991,0.06860708,257,0,0.96786336,0.00000000,289,0,0.00000273,0.00000000,300,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,284,0.02257726,0,clean_negative/clean_10_11.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_10_11.jpg,47,0.95880980,10,10.jpg,system_1_opencv_content_contour,,724,297,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.78324252,0.00000000,0.00000000,0.00000000,0.00000000,0.19358826,0.76132337,0.01144409,0.99183655,0.02575684,1.00000000,0.25315937,640.98692369,65536.00000000,1.00000000,0.00396729,13.27518177,0.97602539,0.99578857,64786.00000000,0.98855591,0.98855591,160.47267151,1.00000000,1.00000000,7456.34375000,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.39128256,0.06772792,258,0,0.96275312,0.00000000,288,0,0.00000441,0.00000385,285,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,285,0.02034899,0,clean_negative/clean_6_193.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_6_193.jpg,64,0.95111487,6,6.jpg,system_1_opencv_content_contour,,432,1117,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.70441939,0.00000000,0.00000000,0.00000000,0.00000000,0.18173218,0.73640418,0.00834656,0.98832703,0.02763367,1.00000000,0.26836705,514.00746932,65536.00000000,1.00000000,0.00068665,12.83052254,0.99287109,0.99645996,64984.00000000,0.99157715,0.99165344,163.96682739,1.00000000,1.00000000,6838.07812500,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38397007,0.02931205,273,0,0.99100884,0.03173491,257,0,0.00000262,0.00000000,297,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,286,0.02007797,0,clean_negative/clean_6_172.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_6_172.jpg,95,0.93580090,6,6.jpg,system_1_opencv_content_contour,,336,1028,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.69603258,0.00000000,0.00000000,0.00000000,0.00000000,0.15901184,0.72575021,0.01266479,0.98661041,0.04203796,1.00000000,0.25898856,534.21270519,65536.00000000,1.00000000,0.00280762,11.90816879,0.97773438,0.98468018,64701.00000000,0.98725891,0.98733521,165.63723755,1.00000000,1.00000000,6201.68652344,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37371924,0.00000000,295,0,1.00469152,0.05703002,228,0,0.00000459,0.00320390,284,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,287,0.02001808,0,clean_negative/clean_3_82.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_82.jpg,67,0.94968260,3,3.jpg,system_1_opencv_content_contour,,480,984,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.03764038,0.00000000,0.00000000,0.00000000,0.00000000,0.16867065,0.73522258,0.01115417,0.99107361,0.04316711,0.99993896,0.24322656,665.97633190,65532.00000000,0.99993896,0.00234985,12.30894279,0.98984375,0.98651123,64805.00000000,0.98884583,0.98884583,156.71246338,1.00000000,1.00000000,6773.00195312,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38375227,0.02816786,274,0,0.98194602,0.01498054,275,0,0.00000534,0.01690584,272,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,288,0.01785912,0,clean_negative/clean_3_65.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_65.jpg,99,0.93339360,3,3.jpg,system_1_opencv_content_contour,,606,941,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.39689751,0.00000000,0.00000000,0.00000000,0.00000000,0.14308167,0.72524190,0.02342224,0.99469757,0.08226013,1.00000000,0.19637302,511.08915345,65536.00000000,1.00000000,0.00000000,11.08845901,0.97563477,0.97613525,63990.00000000,0.97640991,0.97657776,146.08032227,1.00000000,1.00000000,5583.42187500,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37839896,0.00004448,285,0,0.98025007,0.01184524,276,0,0.00000670,0.04168764,252,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,289,0.01762952,0,clean_negative/clean_8_20.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_8_20.jpg,44,0.95909695,8,8.jpg,system_1_opencv_content_contour,,406,564,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.01559391,0.00000000,0.00000000,0.00000000,0.00000000,0.16453552,0.74665737,0.01252747,0.99382019,0.04098511,1.00000000,0.20641655,352.39534067,65536.00000000,1.00000000,0.00129700,12.09080315,0.97563477,0.99346924,64715.00000000,0.98747253,0.98747253,156.48654175,1.00000000,1.00000000,5520.65722656,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37773988,0.00000000,299,0,0.96434175,0.00000000,300,0,0.00000731,0.05288855,246,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,290,0.01587860,0,clean_negative/clean_8_26.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_8_26.jpg,74,0.94593451,8,8.jpg,system_1_opencv_content_contour,,406,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.77539921,0.00000000,0.00000000,0.00000000,0.00000000,0.15267944,0.73925845,0.02027893,0.99435425,0.05900574,1.00000000,0.19037431,314.25479911,65536.00000000,1.00000000,0.00129700,11.45683193,0.96850586,0.98754883,64207.00000000,0.97972107,0.97972107,153.06640625,1.00000000,1.00000000,5047.23828125,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37253177,0.00000000,287,0,0.98198424,0.01505118,273,0,0.00000620,0.03258461,259,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,291,0.01099301,0,clean_negative/clean_8_25.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_8_25.jpg,65,0.95022924,8,8.jpg,system_1_opencv_content_contour,,358,612,sliding_window_clean,0.00000000,1.00000000,1.00000000,22.39555437,0.00000000,0.00000000,0.00000000,0.00000000,0.15791321,0.71700613,0.01931763,0.99443054,0.05082703,1.00000000,0.22909074,417.22383467,65536.00000000,1.00000000,0.00004578,11.77189732,0.98862305,0.97601318,64270.00000000,0.98068237,0.98068237,150.80856323,1.00000000,1.00000000,5716.22167969,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37450076,0.00000000,298,0,0.98909300,0.02819312,260,0,0.00000467,0.00478591,282,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,292,0.01042869,0,clean_negative/clean_14_114.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_14_114.jpg,78,0.94372344,14,14.jpg,system_1_opencv_content_contour,,432,1123,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.54172901,0.00000000,0.00000000,0.00000000,0.00000000,0.15245056,0.75385880,0.02519226,0.99546051,0.06256104,1.00000000,0.19751884,413.35148550,65536.00000000,1.00000000,0.00000000,11.25270462,0.97099609,0.99560547,63885.00000000,0.97480774,0.97480774,157.93161011,1.00000000,1.00000000,5500.94042969,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37412722,0.00000000,291,0,0.95265928,0.00000000,294,0,0.00000613,0.03128607,261,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,293,0.00843856,0,clean_negative/clean_6_185.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_6_185.jpg,80,0.94220465,6,6.jpg,system_1_opencv_content_contour,,469,1094,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.73685415,0.00000000,0.00000000,0.00000000,0.00000000,0.17350769,0.74528805,0.01550293,0.98939514,0.04602051,1.00000000,0.24531014,467.07344618,65536.00000000,1.00000000,0.00003052,12.61136818,0.96840820,0.99523926,64515.00000000,0.98442078,0.98449707,159.66458130,1.00000000,1.00000000,6677.50683594,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38320936,0.02531568,275,0,0.96979652,0.00000000,292,0,0.00000293,0.00000000,291,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,294,0.00762932,0,clean_negative/clean_3_63.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_63.jpg,108,0.92908648,3,3.jpg,system_1_opencv_content_contour,,528,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.46019418,0.00000000,0.00000000,0.00000000,0.00000000,0.15559387,0.74313148,0.02259827,0.99206543,0.07678223,1.00000000,0.19318421,592.68280291,65536.00000000,1.00000000,0.00086975,11.60171413,0.96499023,0.98858643,64021.00000000,0.97688293,0.97740173,150.04100037,1.00000000,1.00000000,6117.23925781,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37936389,0.00511368,281,0,0.97477274,0.00171933,283,0,0.00000529,0.01605494,273,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,295,0.00683177,0,clean_negative/clean_8_31.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_8_31.jpg,75,0.94499720,8,8.jpg,system_1_opencv_content_contour,,358,633,sliding_window_clean,0.00000000,1.00000000,1.00000000,21.50670935,0.00000000,0.00000000,0.00000000,0.00000000,0.14611816,0.70681063,0.02323914,0.99500275,0.05769348,1.00000000,0.24036588,385.45792174,65536.00000000,1.00000000,0.00004578,11.35484219,0.97910156,0.98034668,64013.00000000,0.97676086,0.97676086,149.89454651,1.00000000,1.00000000,5380.82910156,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.36975355,0.00000000,286,0,0.98492908,0.02049530,266,0,0.00000300,0.00000000,290,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,296,0.00681125,0,clean_negative/clean_3_61.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_61.jpg,39,0.96040562,3,3.jpg,system_1_opencv_content_contour,,432,936,sliding_window_clean,0.00000000,1.00000000,1.00000000,23.46989369,0.00000000,0.00000000,0.00000000,0.00000000,0.17468262,0.74959524,0.00633240,0.99176025,0.03302002,1.00000000,0.23343147,654.73479075,65536.00000000,1.00000000,0.00086975,12.31765842,0.99189453,0.99725342,65116.00000000,0.99359131,0.99366760,160.30082703,1.00000000,1.00000000,6693.73339844,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.38228008,0.02043375,277,0,0.95986744,0.00000000,298,0,0.00000260,0.00000000,299,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
system_1_opencv_content_contour,clean_negative,0,297,0.00511467,0,clean_negative/clean_3_48.jpg,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\clean_negative\clean_3_48.jpg,81,0.94214642,3,3.jpg,system_1_opencv_content_contour,,480,888,sliding_window_clean,0.00000000,1.00000000,1.00000000,24.35449457,0.00000000,0.00000000,0.00000000,0.00000000,0.16430664,0.74665236,0.01821899,0.99263763,0.06765747,1.00000000,0.20633601,627.85689613,65536.00000000,1.00000000,0.00000000,11.74368095,0.97407227,0.99456787,64342.00000000,0.98178101,0.98178101,151.32061768,1.00000000,1.00000000,6404.91699219,BacktestSelection\run_20260616_083812\system_1_opencv_content_contour\selected_manifest.csv,0.37723024,0.00000000,297,0,0.97622844,0.00441048,282,0,0.00000501,0.01093354,277,0,score;blue_marker_ratio;border_foreground_ratio;center_foreground_ratio;contrast;dirty_mark_center_score;dirty_mark_found;dirty_mark_margin_score;dirty_mark_ratio;edge_density;entropy;estimated_background_ratio;exposure_score;flat_ratio;foreground_ratio;high_frequency_energy;laplacian_variance;largest_component_area;largest_component_ratio;largest_flat_background_ratio;local_std_mean;material_border_ratio;material_center_ratio;material_largest_component_area;material_largest_component_ratio;material_ratio;mean_brightness;quality_gate_pass;read_ok;tenengrad
