image_id,source_image,marked_image,spot_id,x_center,y_center,radius,component_area,enclosing_circle_radius,quality_score,pass_fail_status,manually_verified_alignment,alignment_note,marker_source,label_confidence,review_status,notes
4,4.jpg,4m.jpg,4_spot_019,959.4623,1164.6724,34.037,809,34.037,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
4,4.jpg,4m.jpg,4_spot_020,128.2371,1198.9,27.5364,620,27.5364,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
4,4.jpg,4m.jpg,4_spot_021,261.2785,1283.4534,31.5675,772,31.5675,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_001,810.3227,120.0851,26.9538,564,26.9538,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_002,744.4351,136.6929,23.9036,547,23.9036,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_003,839.3316,221.5074,50.0,2087,69.6592,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_004,691.8011,252.8494,37.3632,890,37.3632,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_005,324.9151,256.792,21.8056,577,21.8056,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_006,264.931,267.9213,23.9577,623,23.9577,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_007,379.0619,319.8,44.9153,970,44.9153,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_008,868.998,339.1549,21.0951,497,21.0951,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_009,759.9916,345.1137,21.7113,475,21.7113,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_010,821.6272,357.7328,20.9375,464,20.9375,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_011,756.7189,430.515,39.2238,1103,39.2238,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_012,353.0533,503.1931,32.9326,751,32.9326,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_013,536.6826,546.0893,26.8944,627,26.8944,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_014,647.2243,561.1973,16.5077,370,16.5077,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_015,617.5468,629.0685,32.7568,759,32.7568,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_016,522.2094,650.003,29.8413,659,29.8413,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_017,370.8603,696.1343,23.1386,551,23.1386,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_018,514.4491,701.3194,22.7432,501,22.7432,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_019,616.8646,726.8545,25.8531,591,25.8531,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_020,544.6333,729.3574,25.2266,540,25.2266,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_021,597.7216,915.8956,20.2486,431,20.2486,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_022,415.9909,1067.8966,24.0116,551,24.0116,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_023,695.6327,1122.9412,31.7238,765,31.7238,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_024,667.0848,1275.7976,28.6924,672,28.6924,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
5,5.jpg,5m.jpg,5_spot_025,367.6629,1366.4569,26.6342,626,26.6342,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_001,683.6049,338.4353,22.0165,572,22.0165,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_002,596.09,351.9509,25.3033,611,25.3033,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_003,334.0863,359.0712,31.7078,730,31.7078,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_004,646.6748,385.7176,30.4796,655,30.4796,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_005,454.6795,428.0034,33.3675,886,33.3675,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_006,231.2262,482.1223,31.2612,703,31.2612,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_007,140.7405,489.8093,31.345,713,31.345,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_008,639.6002,507.7341,42.012,1023,42.012,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_009,319.1555,685.1155,30.2077,701,30.2077,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_010,395.6945,703.2315,32.3324,743,32.3324,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_011,113.5067,878.8288,35.3985,1040,35.3985,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_012,407.895,876.8117,33.3018,733,33.3018,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_013,450.7829,979.9647,32.5577,737,32.5577,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_014,713.232,1048.7151,30.887,737,30.887,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_015,902.8228,1076.6772,28.6532,666,28.6532,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_016,771.8386,1104.0739,31.1931,731,31.1931,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
6,6.jpg,6m.jpg,6_spot_017,816.5993,1135.0696,25.8119,589,25.8119,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_001,590.6402,48.4613,50.0,1626,71.5692,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_002,910.9338,69.1748,50.0,1602,54.5476,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_003,1006.0317,82.7629,44.9028,1105,44.9028,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_004,622.9043,159.5756,50.0,1494,62.0434,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_005,995.3005,224.7154,50.0,1504,62.342,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_006,525.6039,248.7754,49.6821,1242,49.6821,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_007,391.5305,255.7873,38.1704,1067,38.1704,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_008,271.1478,309.916,50.0,1191,50.9314,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_009,803.9433,355.921,50.0,3052,96.2138,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_010,469.6508,377.4266,47.508,1111,47.508,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_011,85.333,386.0722,50.0,1898,60.2102,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_012,351.9226,381.2804,50.0,1758,64.6781,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_013,411.242,449.903,40.2648,876,40.2648,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_014,64.8825,512.1498,33.6156,868,33.6156,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_015,406.1225,601.4726,40.734,914,40.734,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_016,826.2266,678.2124,48.6662,1205,48.6662,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_017,634.8589,702.1503,50.0,1417,60.7167,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_018,474.7048,700.7917,46.1412,1013,46.1412,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_019,61.0478,706.2679,30.3735,836,30.3735,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_020,159.5707,707.5067,27.0489,750,27.0489,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_021,361.1034,728.3883,39.452,909,39.452,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_022,292.9125,837.998,41.0428,983,41.0428,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_023,404.5525,848.3437,37.2073,838,37.2073,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_024,449.9849,900.156,35.7964,795,35.7964,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_025,288.0561,939.8879,29.7827,749,29.7827,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_026,917.4811,1030.9331,50.0,1615,64.7477,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
7,7.jpg,7m.jpg,7_spot_027,609.5296,1247.0222,50.0,1216,50.0026,80,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_001,453.4871,77.3266,50.0,1390,58.7389,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_002,642.0685,139.9229,37.5034,817,37.5034,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_003,682.5116,210.9612,50.0,2113,79.1913,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_004,417.3815,204.1965,50.0,1308,54.8567,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_005,543.1107,219.578,46.4463,1102,46.4463,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_006,865.9383,263.7773,41.1891,1199,41.1891,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_007,243.9941,318.0903,50.0,1185,51.0393,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_008,152.9111,310.6664,44.4186,1148,44.4186,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_009,1002.489,377.3771,50.0,1912,78.32,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_010,555.2254,377.5467,50.0,2817,101.9511,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_011,403.1052,377.3594,48.7084,1074,48.7084,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_012,193.8771,418.4849,50.0,2279,69.9519,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_013,920.3599,463.0978,41.5722,1206,41.5722,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_014,800.6718,590.9191,50.0,4028,156.6047,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_015,147.3654,661.357,45.9315,1322,45.9315,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_016,1029.424,801.8233,50.0,2467,99.9526,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_017,339.839,965.0824,50.0,1590,65.4858,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_018,736.6756,1234.573,50.0,1569,61.5874,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_019,157.2973,1312.2015,50.0,2496,83.4522,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
8,8.jpg,8m.jpg,8_spot_020,259.4648,1352.0789,45.4535,1179,45.4535,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_001,663.4989,453.4579,35.847,878,35.847,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_002,590.7042,511.4037,44.2296,1038,44.2296,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_003,380.7209,510.0291,34.482,824,34.482,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_004,308.6478,548.3558,24.1672,548,24.1672,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_005,790.7107,606.0953,50.0,2257,76.148,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_006,880.5286,650.5809,43.7308,995,43.7308,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_007,478.6699,671.1869,35.7545,824,35.7545,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_008,757.9874,756.8801,40.5645,1109,40.5645,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_009,423.4868,812.6802,50.0,1401,59.6658,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_010,185.365,800.0095,32.5001,737,32.5001,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_011,890.9487,883.3651,44.6788,1268,44.6788,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_012,1079.5468,986.1805,30.8059,737,30.8059,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
9,9.jpg,9m.jpg,9_spot_013,503.2017,1035.1766,50.0,1512,61.4004,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_001,841.3292,98.81,50.0,2658,89.9127,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_002,207.1253,196.6521,50.0,1460,62.3259,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_003,714.9188,223.9271,50.0,1454,63.4548,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_004,915.015,236.9903,39.625,1133,39.625,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_005,433.7631,364.482,50.0,1587,72.631,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_006,594.7631,497.8423,50.0,1579,65.1806,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_007,475.0632,508.9056,44.3425,1091,44.3425,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_008,366.5518,574.5424,40.1546,955,40.1546,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_009,417.0468,680.1847,36.8851,877,36.8851,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_010,277.3936,725.6669,50.0,1372,57.6835,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_011,713.1623,792.5738,47.1846,1152,47.1846,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_012,934.3302,805.1663,50.0,1263,50.9363,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_013,881.1844,898.8698,41.7494,960,41.7494,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_014,440.6964,939.7582,50.0,1245,54.1238,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_015,694.0682,943.9674,50.0,1320,54.9398,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_016,970.8061,954.9744,48.972,1289,48.972,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_017,738.3369,1016.4328,49.543,1116,49.543,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_018,993.6507,1066.616,30.9254,750,30.9254,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
10,10.jpg,10m.jpg,10_spot_019,916.9757,1093.0702,46.049,1069,46.049,90,PASS,true,visually verified marker-to-defect correspondence,blue_marker,preliminary_verified,pending_preview_confirmation,no automatic merge; no warp; no coordinate correction
