source_id,source_image,marked_image,output_file,label,x,y,width,height,patch_size,source_width,source_height,dirty_spot_id,dirty_center_x,dirty_center_y,blue_component_area,generation_method,marked_x,marked_y,original_x,original_y,original_match_score,resolved_image_id,resolved_source_image,dataset_split,pass_fail_status,lineage_status,traceability_level,audit_notes
3,3.jpg,3m.jpg,clean_negative/clean_3_44.jpg,clean_negative,288,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_45.jpg,clean_negative,336,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_46.jpg,clean_negative,384,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_47.jpg,clean_negative,432,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_48.jpg,clean_negative,480,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_49.jpg,clean_negative,528,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_50.jpg,clean_negative,576,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_51.jpg,clean_negative,604,888,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_52.jpg,clean_negative,0,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_53.jpg,clean_negative,48,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_54.jpg,clean_negative,96,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_55.jpg,clean_negative,144,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_56.jpg,clean_negative,192,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_57.jpg,clean_negative,240,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_58.jpg,clean_negative,288,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_59.jpg,clean_negative,336,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_60.jpg,clean_negative,384,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_61.jpg,clean_negative,432,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_62.jpg,clean_negative,480,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_63.jpg,clean_negative,528,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_64.jpg,clean_negative,576,936,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_65.jpg,clean_negative,606,941,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_66.jpg,clean_negative,0,942,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_67.jpg,clean_negative,48,942,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_68.jpg,clean_negative,96,942,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_69.jpg,clean_negative,144,942,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_70.jpg,clean_negative,192,942,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_71.jpg,clean_negative,230,956,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_72.jpg,clean_negative,240,956,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_73.jpg,clean_negative,672,973,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_74.jpg,clean_negative,720,973,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_75.jpg,clean_negative,768,973,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_76.jpg,clean_negative,816,973,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_77.jpg,clean_negative,852,973,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_78.jpg,clean_negative,294,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_79.jpg,clean_negative,336,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_80.jpg,clean_negative,384,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_81.jpg,clean_negative,432,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_82.jpg,clean_negative,480,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_83.jpg,clean_negative,528,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_84.jpg,clean_negative,576,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_85.jpg,clean_negative,624,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_86.jpg,clean_negative,672,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_87.jpg,clean_negative,720,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_88.jpg,clean_negative,768,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_89.jpg,clean_negative,816,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_90.jpg,clean_negative,852,984,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_91.jpg,clean_negative,361,992,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_92.jpg,clean_negative,294,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_93.jpg,clean_negative,332,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_94.jpg,clean_negative,678,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_95.jpg,clean_negative,720,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_96.jpg,clean_negative,768,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_97.jpg,clean_negative,816,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_98.jpg,clean_negative,852,1032,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_99.jpg,clean_negative,294,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_100.jpg,clean_negative,332,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_101.jpg,clean_negative,678,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_102.jpg,clean_negative,720,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_103.jpg,clean_negative,768,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_104.jpg,clean_negative,816,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_105.jpg,clean_negative,852,1080,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_106.jpg,clean_negative,294,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_107.jpg,clean_negative,332,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_108.jpg,clean_negative,678,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_109.jpg,clean_negative,720,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_110.jpg,clean_negative,768,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_111.jpg,clean_negative,816,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_112.jpg,clean_negative,852,1128,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_113.jpg,clean_negative,294,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_114.jpg,clean_negative,332,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_115.jpg,clean_negative,678,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_116.jpg,clean_negative,720,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_117.jpg,clean_negative,768,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_118.jpg,clean_negative,816,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_119.jpg,clean_negative,852,1176,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_120.jpg,clean_negative,294,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_121.jpg,clean_negative,332,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_122.jpg,clean_negative,678,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_123.jpg,clean_negative,720,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_124.jpg,clean_negative,768,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_125.jpg,clean_negative,816,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,clean_negative/clean_3_126.jpg,clean_negative,852,1220,256,256,256,1108,1476,,,,,sliding_window_clean,,,,,,3,3.jpg,train,FAIL,resolved,source-level only,clean-negative source split is traceable; defect-free status is not re-proven by this audit
3,3.jpg,3m.jpg,dirty_positive/dirty_3_1.jpg,dirty_positive,443,0,256,256,256,1108,1476,1,571,126,591,centered_positive,443,0,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_2.jpg,dirty_positive,400,8,256,256,256,1108,1476,1,571,126,591,jittered_positive,400,8,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_3.jpg,dirty_positive,464,0,256,256,256,1108,1476,1,571,126,591,jittered_positive,464,0,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_4.jpg,dirty_positive,439,15,256,256,256,1108,1476,1,571,126,591,jittered_positive,439,15,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_5.jpg,dirty_positive,307,18,256,256,256,1108,1476,2,435,146,517,centered_positive,307,18,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_6.jpg,dirty_positive,300,4,256,256,256,1108,1476,2,435,146,517,jittered_positive,300,4,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_7.jpg,dirty_positive,280,0,256,256,256,1108,1476,2,435,146,517,jittered_positive,280,0,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_8.jpg,dirty_positive,254,16,256,256,256,1108,1476,2,435,146,517,jittered_positive,254,16,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_9.jpg,dirty_positive,410,105,256,256,256,1108,1476,3,538,233,725,centered_positive,410,105,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_10.jpg,dirty_positive,467,59,256,256,256,1108,1476,3,538,233,725,jittered_positive,467,59,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_11.jpg,dirty_positive,462,147,256,256,256,1108,1476,3,538,233,725,jittered_positive,462,147,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_12.jpg,dirty_positive,395,139,256,256,256,1108,1476,3,538,233,725,jittered_positive,395,139,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_13.jpg,dirty_positive,15,151,256,256,256,1108,1476,4,143,279,637,centered_positive,15,151,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_14.jpg,dirty_positive,77,189,256,256,256,1108,1476,4,143,279,637,jittered_positive,77,189,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_15.jpg,dirty_positive,13,124,256,256,256,1108,1476,4,143,279,637,jittered_positive,13,124,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_16.jpg,dirty_positive,0,114,256,256,256,1108,1476,4,143,279,637,jittered_positive,0,114,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_17.jpg,dirty_positive,414,169,256,256,256,1108,1476,5,542,297,583,centered_positive,414,169,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_18.jpg,dirty_positive,458,161,256,256,256,1108,1476,5,542,297,583,jittered_positive,458,161,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_19.jpg,dirty_positive,395,223,256,256,256,1108,1476,5,542,297,583,jittered_positive,395,223,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_20.jpg,dirty_positive,362,168,256,256,256,1108,1476,5,542,297,583,jittered_positive,362,168,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_21.jpg,dirty_positive,208,191,256,256,256,1108,1476,6,336,319,1031,centered_positive,208,191,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_22.jpg,dirty_positive,175,243,256,256,256,1108,1476,6,336,319,1031,jittered_positive,175,243,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_23.jpg,dirty_positive,178,245,256,256,256,1108,1476,6,336,319,1031,jittered_positive,178,245,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_24.jpg,dirty_positive,225,240,256,256,256,1108,1476,6,336,319,1031,jittered_positive,225,240,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_25.jpg,dirty_positive,440,208,256,256,256,1108,1476,7,568,336,707,centered_positive,440,208,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_26.jpg,dirty_positive,485,258,256,256,256,1108,1476,7,568,336,707,jittered_positive,485,258,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_27.jpg,dirty_positive,416,265,256,256,256,1108,1476,7,568,336,707,jittered_positive,416,265,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_28.jpg,dirty_positive,491,210,256,256,256,1108,1476,7,568,336,707,jittered_positive,491,210,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
3,3.jpg,3m.jpg,dirty_positive/dirty_3_29.jpg,dirty_positive,277,220,256,256,256,1108,1476,8,405,348,602,centered_positive,277,220,registered,registered,homography_inliers=4734/4737,3,3.jpg,train,FAIL,resolved,exact,
